"feature","category"
"17084","poultry, pig, cheese"
"17087","cheese"
"170933","milk, cream"
"170957","shellfish"
"170962","milk, cheese"
"170973","poultry"
"170974","poultry"
"170977","poultry"
"171017","flower, milk, cream, cheese"
"171064","milk"
"17107","cow"
"17108","legume, shellfish, pig"
"171087","milk, cream"
"171089","milk, cream"
"171104","poultry"
"171155","milk, cream"
"171161","cow, legume"
"171248","milk, cream"
"171286","milk"
"171342","cheese"
"171421","fish_freshwater"
"171427","fish_freshwater, shellfish"
"171431","flower"
"171442","cheese"
"171443","cheese"
"171444","cheese"
"171446","cheese"
"171449","cheese"
"171507","cheese"
"171511","milk, cheese"
"171525","milk"
"171528","milk"
"171529","milk"
"171778","cheese"
"171791","milk, cheese"
"171797","milk, cheese"
"171832","milk, cream, cheese"
"171835","fish_freshwater, poultry, yogurt"
"17196","legume"
"172012","fish_freshwater, poultry"
"172035","milk, cheese"
"172110","milk"
"172147","cheese"
"172150","cheese"
"1722","drupe_aggregate, pseudocarp"
"172239","cow, pig, yogurt, cream"
"17229","cow, shellfish"
"172292","grain/grass"
"172299","flower, milk, cheese"
"172360","cheese"
"172447","cow, egg_poultry, pig, cream"
"172472","milk"
"172531","milk, cream"
"172618","flower"
"172688","herb/spice"
"17272","cow"
"172773","vegetable"
"172786","milk, cream"
"172800","milk"
"172804","milk, cream"
"172816","milk"
"172818","milk"
"172856","milk, cream"
"172866","milk, cream"
"17287","cow"
"172877","milk, yogurt, cheese"
"172898","milk"
"172937","milk"
"172945","milk"
"172955","milk, cream"
"172957","milk, cream"
"172959","milk"
"172973","milk, cream"
"172982","milk, cream"
"173033","cow"
"17304","cheese"
"173045","milk, cream, cheese"
"17307","cheese"
"17308","cheese"
"173084","shellfish, cheese"
"173090","cow"
"173133","milk"
"173142","milk, cream"
"173145","milk"
"173149","milk, cream"
"173167","milk, cream"
"173173","milk"
"173243","milk"
"173301","fish_freshwater, milk, poultry, pig"
"173316","milk"
"173350","milk"
"173367","milk"
"173370","milk"
"173412","egg_poultry, poultry, pig"
"173436","cheese"
"173477","cheese"
"173556","cheese"
"173678","milk"
"173720","cheese"
"173792","milk, poultry, cream"
"173823","milk"
"173883","cheese"
"173898","cheese"
"173990","cheese"
"173994","cheese"
"17401","legume"
"174037","cheese"
"174094","cow, fish_freshwater, poultry, pig"
"174121","milk, cheese"
"174132","cheese"
"174166","milk, pig, cream"
"174169","grain/grass"
"174242","yogurt, cheese"
"174270","cheese"
"174274","cheese"
"174278","flower"
"174280","milk, yogurt, cream"
"17430","cow"
"17432","cow"
"174367","cow, poultry"
"174385","cheese"
"174389","cheese"
"174442","drupe"
"17445","cheese"
"174453","yogurt, cheese"
"17446","cheese"
"17447","cheese"
"174475","cheese"
"174479","cheese"
"174501","milk, poultry, pig, cream"
"174505","milk, cream"
"174534","cheese"
"174535","cheese"
"174596","multifruit"
"174677","grain/grass"
"174706","drupe, milk, egg_poultry, pig, cream"
"174713","milk"
"174734","yogurt, cheese"
"174735","cheese"
"174739","cheese"
"174784","cheese"
"174793","cheese"
"17480","cow"
"174804","cheese"
"174826","vegetable, milk, cheese"
"174855","milk, yogurt, cheese"
"17487","berry, legume"
"174875","milk, yogurt, cheese"
"17489","cow, poultry"
"174890","milk, yogurt, cheese"
"174908","milk, yogurt, cheese"
"174912","milk, yogurt, cheese"
"174918","cow, pig, cream"
"174944","milk, yogurt, cheese"
"174987","yogurt, cheese"
"17504","cow"
"17506","berry, herb/spice"
"17508","poultry"
"175123","milk, yogurt, cheese"
"1752","fish_freshwater, shellfish, poultry"
"175374","seed, milk, poultry, pig"
"1754","sugarcane"
"175423","flower, butter"
"17560","legume"
"175618","cheese"
"175628","cow"
"175640","vegetable"
"175659","cheese"
"17570","cow, poultry"
"175719","milk, yogurt, cheese"
"1758","egg_poultry, shellfish, poultry, cheese"
"175823","cow, poultry, pig"
"175829","cheese"
"17585","cow"
"175861","milk, pig, cream"
"17589","cow"
"175907","vegetable"
"175912","milk, cream"
"175950","milk, poultry, pig"
"175998","milk, egg_poultry, poultry, pig, cream"
"1760","cow"
"176068","cheese"
"176117","mushroom, cow, milk, pig"
"17614","milk, yogurt, cream"
"176155","yogurt"
"176171","fish_freshwater"
"176172","grain/grass, milk, pig"
"1762","berry"
"176212","milk, yogurt, cream"
"176225","cheese"
"17629","cow"
"176318","fish_freshwater"
"176321","milk"
"176400","herb/spice"
"176481","vegetable"
"176494","milk"
"176499","milk, pig, cream"
"17655","cow"
"176587","fish_freshwater, milk, pig, cream"
"176590","milk, cream"
"176593","legume, cream"
"176624","milk, poultry, pig, yogurt, cream"
"176629","milk, yogurt, cream"
"176656","cow, shellfish, cream"
"176694","milk, yogurt, cheese"
"176740","fish_freshwater"
"176769","fish_freshwater, milk, pig, cream"
"176772","milk"
"176786","fish_freshwater, milk, cream"
"176820","cheese"
"176873","milk, cheese"
"176909","yogurt, cheese"
"176910","yogurt, cheese"
"176915","egg_poultry"
"176943","yogurt, cheese"
"176965","fish_freshwater"
"176970","milk, pig, cream"
"177030","cheese"
"177066","seed, milk, poultry"
"17711","cow, poultry"
"17713","cow"
"177142","milk, yogurt, cheese"
"177152","fish_freshwater"
"177183","fish_freshwater"
"177234","cheese"
"177238","cheese"
"177239","cheese"
"17724","mushroom, cow"
"177243","cheese"
"177244","cheese"
"177245","yogurt, cheese"
"177381","vegetable, cow"
"17739","cheese"
"177398","pig, cheese"
"177402","cheese"
"177405","cheese"
"177420","pig"
"177525","cheese"
"177528","cheese"
"17754","berry"
"177608","fish_freshwater"
"177681","pome, fish_freshwater"
"177746","milk, pig, cream, cheese"
"177753","fish_freshwater, milk, egg_poultry, cream"
"17777","cow"
"177815","milk"
"177822","cheese"
"177860","cow, milk, cream"
"177890","cheese"
"17794","cheese"
"177952","fish_freshwater"
"177975","fish_freshwater"
"177995","berry"
"178096","cow"
"178115","milk, yogurt, cheese"
"178220","berry, milk"
"178317","milk, cheese"
"178328","cheese"
"17834","cheese"
"178372","cheese"
"178373","cheese"
"178374","cheese"
"178409","cheese"
"178503","grain/grass"
"178521","yogurt, cream, cheese"
"178523","milk, cream"
"178570","yogurt, cream, cheese"
"17861","vegetable, seed, yogurt"
"178625","yogurt, cream, cheese"
"178627","cow, milk, egg_poultry, pig"
"178659","legume, cheese"
"178733","milk, poultry, cream"
"178774","cheese"
"178801","grain/grass"
"178804","cheese"
"178843","cow, fish_freshwater, milk"
"178856","cow, yogurt, cheese"
"178877","milk, cream"
"178884","milk"
"178890","milk, cream"
"178971","milk, pig, cream, cheese"
"178989","milk, pig, cream"
"178993","cow, fish_freshwater"
"179007","cow, fish_freshwater"
"179016","fish_freshwater, milk, shellfish, cream"
"179024","flower, milk, egg_poultry, cream"
"17903","herb/spice, flower"
"179036","legume, milk, shellfish, pig, cream"
"179097","milk, shellfish, pig"
"179111","milk, pig, cream"
"179266","cheese"
"179268","fish_freshwater, milk, shellfish, cream"
"179314","cheese"
"179332","cheese"
"179339","cheese"
"179373","grain/grass"
"179375","milk, pig"
"179390","milk, poultry, pig, cream"
"179415","milk, cream, cheese"
"179456","milk, pig"
"1795","sugarcane, milk, yogurt"
"179528","cheese"
"179531","cow, milk, poultry, pig"
"179540","pig"
"179571","milk, pig"
"179632","cow"
"179636","pome, poultry, pig"
"179665","fish_freshwater, milk, poultry, pig"
"179666","legume, milk, cream"
"179710","cheese"
"17973","cow"
"179742","yogurt, cheese"
"179792","cheese"
"179795","cheese"
"179842","herb/spice, butter"
"17985","cheese"
"179883","cheese"
"179884","cheese"
"179912","milk, pig"
"18003","berry, legume"
"180085","legume"
"180143","milk"
"180168","drupe"
"180204","cow"
"180260","grain/grass, milk, pig"
"180274","fish_freshwater, milk"
"180356","legume"
"180358","milk, yogurt"
"180360","yogurt"
"180368","yogurt"
"180379","yogurt, cheese"
"18045","legume, cheese"
"180468","milk"
"180469","milk, yogurt, cheese"
"180499","milk"
"180543","yogurt, cheese"
"180562","herb/spice"
"180581","yogurt, cheese"
"180609","shellfish"
"18068","sugarcane"
"180705","vegetable, milk"
"180801","milk"
"180809","fish_freshwater, milk"
"180850","legume, milk, cream"
"181013","milk"
"181014","milk"
"18104","berry, drupe_aggregate, pseudocarp"
"181090","legume"
"181102","cow"
"18121","berry"
"181218","cheese"
"181233","cheese"
"181254","cheese"
"181277","cheese"
"181287","cheese"
"181289","milk, cheese"
"181310","milk, cheese"
"181376","cow"
"181404","milk, cheese"
"181405","cheese"
"181406","cheese"
"181409","milk, pig, cream"
"181428","cheese"
"181429","cheese"
"181431","cheese"
"181435","cheese"
"181436","cheese"
"181440","cheese"
"181444","cheese"
"181488","flower, poultry, pig"
"181492","vegetable"
"181523","mushroom, cow, poultry, pig"
"181553","cheese"
"181575","cheese"
"181599","milk, yogurt, cream, cheese"
"181612","cheese"
"181614","cheese"
"181619","cheese"
"181622","milk, cheese"
"181624","cheese"
"181703","cheese"
"181704","cheese"
"181767","cheese"
"181897","cheese"
"18190","cow"
"182005","cheese"
"18202","legume"
"182164","cheese"
"182188","cheese"
"182198","cheese"
"182234","milk, poultry, pig, cream"
"182297","milk, yogurt, cheese"
"182314","cow"
"182338","berry, egg_poultry, pig"
"182342","cheese"
"182344","milk, yogurt, cheese"
"182345","cheese"
"18235","legume"
"182354","herb/spice"
"18237","cow"
"182423","cow, poultry"
"182438","cow, poultry, pig"
"18246","cow"
"182467","legume, milk, pig"
"182471","cheese"
"182557","cheese"
"182580","cow"
"182593","milk"
"182594","milk"
"182671","legume"
"18271","legume"
"18278","cheese"
"18285","berry"
"182862","milk, pig"
"182915","cheese"
"182918","milk, cheese"
"182926","cow, fish_freshwater, poultry"
"183008","grain/grass"
"18304","berry, herb/spice"
"183175","grain/grass"
"183184","legume"
"183185","milk, yogurt"
"18319","drupe_aggregate, drupe"
"183201","cheese"
"18322","legume, poultry, cheese"
"183265","grain/grass, cheese"
"183293","milk, cream"
"183366","cow, fish_freshwater, poultry, pig"
"183368","cow, poultry"
"183399","fish_freshwater, milk, pig"
"183425","legume"
"183462","cow, drupe"
"183469","vegetable, poultry"
"183477","herb/spice"
"18350","drupe"
"183611","vegetable"
"183641","milk"
"18369","cow"
"183697","grain/grass"
"183704","grain/grass"
"18371","cheese"
"183775","poultry"
"183777","grain/grass, cheese"
"183785","milk, cheese"
"183793","milk, cream"
"183819","cheese"
"183867","cheese"
"183870","cheese"
"183893","milk, cream"
"1839","cow, fish_freshwater, poultry, pig"
"18390","herb/spice, drupe_aggregate"
"183920","cheese"
"183969","cow"
"183986","cheese"
"183991","grain/grass"
"184052","cheese"
"184072","berry"
"184080","milk, yogurt, cream"
"184081","milk, cheese"
"184101","grain/grass"
"184109","cow, fish_freshwater"
"184156","berry"
"184186","cow"
"184193","milk, yogurt, cream"
"184218","grain/grass"
"18422","pig"
"184238","grain/grass"
"18425","poultry"
"184289","milk"
"184293","legume"
"184311","milk, yogurt, cream"
"184387","cheese"
"1845","cow"
"18452","pseudocarp"
"184543","cheese"
"184563","cheese"
"184570","cheese"
"184614","cheese"
"184615","cheese"
"184617","cheese"
"184622","cheese"
"184745","fish_freshwater"
"184777","cheese"
"184778","cheese"
"18478","seed"
"18483","cow"
"184896","mushroom, cow, poultry"
"184939","pome"
"184953","cow, fish_freshwater"
"184964","butter"
"185006","cheese"
"18503","herb/spice"
"185150","cow, fish_freshwater, shellfish"
"185237","fish_freshwater"
"185291","poultry, pig"
"18530","cow"
"185388","mushroom, pig"
"185477","fish_freshwater"
"18548","cheese"
"185635","fish_freshwater, pig"
"185645","berry, milk"
"185649","cow, yogurt, cream"
"185655","legume"
"185689","berry"
"185749","legume"
"18575","mushroom, legume, cheese"
"185792","fish_freshwater, milk"
"185793","drupe_aggregate, milk, pig, cream"
"185919","cheese"
"186042","fish_freshwater"
"186044","fish_freshwater"
"186078","cheese"
"186145","flower, legume"
"186163","cow, fish_freshwater, poultry, pig"
"186186","cheese"
"18625","berry, drupe_aggregate"
"186267","fish_freshwater, poultry, pig"
"186271","fish_freshwater, pig"
"186272","legume, pig"
"186293","cheese"
"186321","cheese"
"186338","cheese"
"186339","cheese"
"186344","fish_freshwater"
"186394","berry, pig"
"186420","cheese"
"186448","vegetable"
"186457","cheese"
"18651","cow"
"186539","yogurt, cheese"
"186607","yogurt, cheese"
"186632","cow"
"186640","berry"
"186692","shellfish"
"186710","fish_freshwater"
"186795","fish_freshwater, pig"
"186874","cow, poultry"
"186901","fish_freshwater"
"186902","fish_freshwater"
"186925","fish_freshwater"
"186929","fish_freshwater"
"187066","fish_freshwater"
"187090","cow, milk"
"187138","fish_freshwater"
"187153","fish_freshwater, pig"
"187192","fish_freshwater"
"187209","fish_freshwater"
"187213","pome, cow, fish_freshwater"
"187253","cheese"
"187287","fish_freshwater"
"187288","fish_freshwater"
"187294","fish_freshwater"
"187308","cow"
"187322","cow, fish_freshwater, poultry, pig"
"187334","herb/spice, fish_freshwater, poultry, pig"
"187363","poultry"
"187434","milk, pig, yogurt, cream"
"187454","fish_freshwater"
"187470","fish_freshwater"
"187503","fish_freshwater"
"187565","fish_freshwater"
"187600","cow, pig"
"187604","cheese"
"187665","fish_freshwater"
"187756","cow, poultry, pig"
"187765","cheese"
"187780","cheese"
"187784","cheese"
"187799","fish_freshwater, pig"
"187845","cow, egg_poultry"
"187846","cow, poultry, pig"
"187853","cheese"
"187854","cheese"
"187855","cheese"
"18786","cow"
"187908","cheese"
"18791","cheese"
"187988","cow, milk, egg_poultry"
"188002","herb/spice, cow"
"188099","fish_freshwater, poultry"
"188156","fish_freshwater"
"188215","cow, pig"
"188232","poultry, pig"
"188244","cheese"
"188338","vegetable"
"188469","fish_freshwater"
"18848","cheese"
"188486","grain/grass"
"188610","milk, cream, cheese"
"188624","fish_freshwater"
"188625","fish_freshwater"
"188636","cow, poultry, pig"
"188637","fish_freshwater"
"188686","fish_freshwater, poultry"
"18875","berry"
"188786","fish_freshwater"
"188796","fish_freshwater, milk, cream"
"188805","fish_freshwater"
"188831","fish_freshwater"
"188908","fish_freshwater, poultry"
"188912","fish_freshwater, milk, poultry, pig, cream, cheese"
"189007","fish_freshwater, pig"
"189008","cow, poultry, cheese"
"189016","fish_freshwater"
"189027","cow, shellfish, pig"
"18906","mushroom, legume"
"189068","poultry, pig"
"18911","cheese"
"18919","cheese"
"189250","cow, poultry"
"189264","cow, milk, egg_poultry"
"189296","cow"
"189332","cow, milk, egg_poultry"
"189406","fish_freshwater"
"189564","pig, cheese"
"189565","cheese"
"189572","grain/grass, fish_freshwater"
"189584","cow, egg_poultry, cheese"
"189591","cow"
"189592","cow, fish_freshwater, pig"
"189595","fish_freshwater, pig"
"189599","cow, fish_freshwater, pig"
"189630","cheese"
"18964","cow"
"189664","cheese"
"189666","cheese"
"189684","cow, legume, pig"
"189709","cheese"
"189711","cheese"
"189718","yogurt, cream"
"189776","cheese"
"189777","cheese"
"189779","poultry, cheese"
"189788","cheese"
"189821","pome"
"189874","herb/spice"
"189924","cheese"
"189925","cheese"
"189950","cow, milk, pig"
"189999","flower, cow"
"190045","egg_poultry"
"19005","cow"
"190067","grain/grass"
"190069","cow, milk, yogurt"
"19019","cow"
"190258","cow, fish_freshwater, drupe, shellfish"
"19033","cheese"
"190460","yogurt, cream, cheese"
"190461","yogurt, cream"
"190473","pome, fish_freshwater"
"190512","pome"
"19071","cheese"
"190741","mushroom, milk, egg_poultry"
"190781","cow, cream"
"190782","drupe, legume, shellfish, poultry"
"190798","herb/spice"
"190799","flower, multifruit"
"190826","cow"
"190839","cow, shellfish"
"190847","mushroom, cow"
"190957","cow"
"190969","cow, pepo"
"19102","berry"
"191081","cow"
"19116","cow"
"19119","cow"
"1912","milk, yogurt"
"191206","yogurt, cream"
"19121","cow"
"191271","berry"
"191387","herb/spice, cow, fish_freshwater"
"19139","cow, cheese"
"19141","legume"
"191420","cow"
"191451","cow"
"191483","berry"
"191674","cow"
"191726","cow"
"19181","berry"
"191881","pome"
"191905","pome, cow"
"191943","cow"
"19196","cheese"
"192000","pome, cow"
"192068","fish_freshwater, shellfish"
"192083","cow, milk, egg_poultry, shellfish"
"192088","cow, shellfish"
"19219","cow"
"19224","cow"
"192273","cow"
"19229","cow"
"192312","cow"
"192356","cow"
"192397","pome"
"19248","herb/spice"
"19249","legume"
"192500","cow, poultry"
"192502","grain/grass, fish_freshwater, shellfish"
"192507","herb/spice, butter"
"192516","cow"
"192533","flower"
"192539","cow, fish_freshwater, shellfish"
"192561","cow, multifruit, shellfish"
"19258","cow"
"192601","cow"
"192623","cow, fish_freshwater, shellfish"
"192676","cow, egg_poultry, shellfish"
"192691","pome, grain/grass"
"192733","cow, drupe"
"192768","cow, shellfish, poultry"
"192775","cow, fish_freshwater"
"192858","pome, cow"
"192874","cow, fish_freshwater, shellfish, poultry"
"192881","cow"
"1929","multifruit"
"193049","fish_freshwater"
"193055","fish_freshwater, shellfish"
"19307","multifruit, legume"
"193088","cow, pig"
"193108","cow, fish_freshwater, shellfish"
"193122","sugarcane"
"193138","cow, fish_freshwater, shellfish"
"193155","fish_freshwater, shellfish"
"193218","cow, fish_freshwater"
"193226","cow"
"19331","cheese"
"19338","cheese"
"193403","vegetable"
"193578","cow, egg_poultry, shellfish"
"193654","pome, cow, shellfish"
"193663","cow"
"193711","cow"
"193805","cow, egg_poultry, shellfish, poultry"
"193835","fish_freshwater, shellfish"
"194138","cow, shellfish"
"194146","cow, fish_freshwater, shellfish"
"19417","cow"
"194261","cow, shellfish, poultry, pig"
"194297","cow"
"194406","cow"
"19442","cheese"
"194478","cow, shellfish"
"19467","cow"
"19483","drupe_aggregate, pepo"
"19488","berry, legume, shellfish"
"19493","cow, cheese"
"194936","pome, cow"
"19496","cow"
"194969","cow, shellfish, poultry"
"195223","cow, egg_poultry, shellfish, poultry"
"195425","cow, egg_poultry, shellfish, poultry"
"19549","berry"
"195592","cow, poultry"
"195613","cow, poultry"
"19569","multifruit, seed, legume"
"19576","berry"
"1958","shellfish, poultry"
"195858","cow, grain/grass"
"196100","cow, cheese"
"196165","cow"
"196175","cow"
"196181","cow"
"19624","cow"
"1963","herb/spice"
"196355","cow, shellfish"
"19636","cow"
"19638","cow"
"1966","seed, yogurt"
"19666","cow"
"196835","cow, fish_freshwater, poultry, pig"
"197163","cow, yogurt, cheese"
"197173","herb/spice"
"1972","cow"
"197205","cow, milk, cream, cheese"
"197282","cow, shellfish"
"19759","berry"
"1976","grain/grass, seed, legume"
"197784","cow, yogurt, cheese"
"197888","cow, yogurt, cheese"
"197889","cow, cheese"
"19795","berry, pseudocarp, drupe"
"197980","cow"
"198011","cow, yogurt, cheese"
"198091","fish_freshwater"
"198124","herb/spice, cream"
"198126","cow, fish_freshwater"
"198256","cow, fish_freshwater"
"19832","berry, pseudocarp, drupe"
"198361","cow"
"19842","cow, drupe"
"198594","herb/spice"
"198652","cow, cheese"
"19875","berry, drupe_aggregate"
"19880","berry"
"19917","cheese"
"19941","cow"
"199473","cow, yogurt, cheese"
"199533","fish_freshwater, shellfish"
"19962","berry, drupe, legume"
"19969","berry"
"19971","berry, drupe_aggregate, seed"
"19988","berry"
"200008","cow, fish_freshwater"
"200156","herb/spice, cheese"
"200179","fish_freshwater, cheese"
"200233","cow"
"200242","cream, cheese"
"200246","cow"
"20026","drupe, legume"
"20027","cow"
"200312","cow"
"200323","berry"
"200328","cow, cheese"
"200487","grain/grass, cream"
"200607","milk"
"20078","cow"
"20079","cheese"
"20083","cow"
"200842","cow"
"200846","fish_freshwater"
"200908","cow"
"201008","cow, fish_freshwater"
"20102","drupe"
"20141","mushroom, drupe_aggregate"
"201554","cow"
"20163","cow"
"201662","cheese"
"201751","cow, yogurt"
"20190","berry"
"20215","cow"
"202256","fish_freshwater, shellfish"
"202345","cow, fish_freshwater, poultry, pig"
"202355","cow"
"202472","herb/spice, fish_freshwater"
"20252","herb/spice"
"20264","cow"
"20267","berry"
"20278","berry"
"20287","cow"
"202892","cow, fish_freshwater"
"20292","mushroom, legume, cheese"
"203133","fish_freshwater, shellfish, poultry"
"203239","cow"
"203270","cow"
"20330","yogurt, cheese"
"20351","cheese"
"20357","cow"
"203601","cow"
"203885","cow, fish_freshwater, shellfish, poultry"
"203991","mushroom, egg_poultry"
"204083","cow"
"20425","egg_poultry"
"204329","pome"
"20439","berry"
"204429","cow"
"20449","cheese"
"2045","pome, berry, multifruit"
"204655","cow, grain/grass, shellfish"
"20467","herb/spice"
"204700","fish_freshwater"
"204726","pome, cow, fish_freshwater"
"204747","cow"
"204850","pome, cow, grain/grass, shellfish"
"20492","sugarcane"
"204931","cow"
"20497","multifruit"
"205496","cow"
"2056","cow, fish_freshwater, poultry, pig"
"205614","cow, egg_poultry"
"205664","cow, egg_poultry"
"20569","cow"
"205713","cow"
"20576","legume"
"2058","fish_freshwater, cheese"
"205806","cow"
"205954","cow"
"206058","cow, egg_poultry"
"206154","cow, egg_poultry"
"206211","cow, cheese"
"20626","cheese"
"206263","cow"
"206289","cow, cheese"
"206844","pseudocarp, yogurt, cheese"
"206873","berry, egg_poultry"
"20698","drupe_aggregate, pseudocarp, drupe"
"207021","cow, seed, poultry"
"207037","cow, milk, cheese"
"207141","cow"
"207155","cow, egg_poultry"
"207273","cow"
"207439","cow, egg_poultry"
"20746","cow, legume, poultry, pig, cheese"
"207495","berry"
"207532","cow, fish_freshwater, shellfish"
"2076","berry, multifruit"
"207814","cow, fish_freshwater"
"20799","cow"
"208113","egg_poultry"
"208434","pome, cow, grain/grass, shellfish"
"208454","cow, egg_poultry"
"208456","egg_poultry"
"208491","egg_poultry"
"208495","fish_freshwater"
"208529","pome"
"20868","legume, poultry"
"209","legume"
"209163","cow, egg_poultry"
"20922","cheese"
"20923","cow, shellfish"
"209274","pome"
"20930","cow"
"209311","cow, shellfish"
"209314","pome, cow"
"209324","pome"
"20933","multifruit"
"20935","cow"
"209415","cow, shellfish"
"20945","cream, cheese"
"209525","grain/grass, milk, egg_poultry"
"209590","fish_freshwater, shellfish"
"209604","pome, cow, fish_freshwater, shellfish"
"209613","milk"
"209635","cow"
"209683","berry"
"209781","cow"
"209862","cow, fish_freshwater, shellfish"
"20990","cheese"
"20998","cow, grain/grass"
"210027","pome"
"210059","pome"
"210196","cow"
"21021","flower, cheese"
"210269","pome"
"21028","cow, cheese"
"210296","milk"
"210386","cow"
"210422","cow, pseudocarp"
"210440","cow, fish_freshwater"
"210463","cow"
"210467","cow"
"210476","cow"
"210512","fish_freshwater, egg_poultry, poultry"
"21052","berry"
"210739","cow"
"2108","cow, fish_freshwater, poultry, pig"
"210802","cow"
"210882","cow"
"21089","cheese"
"21093","cow, poultry, cheese"
"210968","cow"
"210980","milk, cheese"
"211","cow"
"211006","yogurt, cheese"
"211013","cow, cheese"
"211038","cow, yogurt, cheese"
"211065","yogurt, cheese"
"211069","cow, pseudocarp"
"2111","seed, legume"
"21110","cow"
"2112","pome, mushroom, drupe"
"211430","multifruit"
"211448","cow"
"21150","cow, legume"
"211512","vegetable, shellfish"
"211734","cow, cheese"
"21189","berry"
"21199","cow"
"21218","milk, cheese"
"212377","cow, milk, egg_poultry"
"21241","cow"
"212411","cow, egg_poultry"
"21274","cow"
"212745","cow"
"21280","milk, yogurt"
"212933","cow"
"21324","cow"
"213332","milk"
"213390","cow, fish_freshwater"
"213498","cow"
"213792","cow, fish_freshwater, multifruit, shellfish"
"213845","egg_poultry, yogurt, cheese"
"213895","shellfish"
"213931","fish_freshwater"
"214","fish_freshwater, poultry"
"214169","cow"
"214174","pome, cow"
"214180","cow, fish_freshwater, shellfish"
"21442","cheese"
"214520","cow, fish_freshwater"
"21457","cheese"
"21461","vegetable, poultry"
"214631","pome, cow, fish_freshwater"
"214655","pome"
"214814","cow, shellfish"
"21483","berry, pseudocarp, drupe"
"214854","cow, fish_freshwater, shellfish, poultry"
"21496","cheese"
"214992","pome"
"21551","cheese"
"21552","cheese"
"21581","cow"
"21584","cheese"
"21619","yogurt, cheese"
"2165","egg_poultry, shellfish"
"21675","cow"
"21690","cheese"
"21692","cheese"
"21696","cheese"
"21698","cow, cheese"
"21710","cheese"
"2173","cow, poultry, pig"
"217378","cow"
"21741","cow"
"217422","fish_freshwater, egg_poultry"
"217978","pome, cow, grain/grass"
"218117","cow"
"21812","cow"
"21820","legume, cheese"
"21837","cheese"
"21854","berry"
"21856","cow"
"218652","fish_freshwater, egg_poultry, shellfish"
"21867","cow"
"21875","sugarcane"
"218831","cow, grain/grass"
"21884","fish_freshwater"
"219387","cow, cheese"
"22035","berry"
"220444","fish_freshwater, shellfish, poultry, yogurt"
"22077","drupe, cheese"
"22104","berry, multifruit"
"22126","cow"
"2213","legume"
"22147","pepo"
"22180","cheese"
"22193","cow"
"22227","cow"
"2223","mushroom"
"22239","berry"
"222534","milk, egg_poultry"
"22259","mushroom, cow"
"2228","pome, milk, yogurt"
"223008","egg_poultry"
"223276","egg_poultry"
"2234","legume"
"223698","cow, egg_poultry"
"223713","milk, egg_poultry"
"223774","cow, egg_poultry"
"223776","cow, egg_poultry"
"223784","cow, egg_poultry"
"224","cow"
"224020","pome, cow, grain/grass"
"224345","cow, egg_poultry"
"224347","cow"
"22458","berry, legume"
"2246","cow, fish_freshwater, poultry, pig"
"224773","cow, egg_poultry"
"22485","cow"
"2251","cow, pig, cheese"
"22558","cow"
"22619","drupe_aggregate"
"226444","cow, yogurt, cheese"
"2265","multifruit, shellfish"
"2267","cow"
"227480","fish_freshwater, egg_poultry"
"227866","milk, shellfish"
"22787","cheese"
"22818","berry"
"2282","seed, legume, milk, yogurt, cream"
"22826","berry"
"22848","drupe_aggregate, pseudocarp"
"2285","berry, legume"
"22857","herb/spice"
"2286","mushroom, cow"
"22937","drupe_aggregate, legume"
"22949","mushroom, legume, poultry"
"229534","milk, cream"
"22962","cow, legume"
"22977","cow"
"22995","seed"
"230","cow"
"230279","egg_poultry"
"23077","cow"
"23095","cow, shellfish"
"231028","sugarcane, shellfish, poultry"
"23122","drupe_aggregate, seed, sugarcane"
"23172","cow, cheese"
"23204","drupe_aggregate"
"23214","drupe_aggregate"
"23249","seed"
"23254","drupe_aggregate, drupe, seed, legume"
"232750","fish_freshwater, milk, cream"
"23278","drupe_aggregate, seed, legume"
"23317","sugarcane"
"23339","legume"
"23346","yogurt"
"234","cow"
"234220","fish_freshwater, egg_poultry, shellfish"
"23453","cheese"
"234766","fish_freshwater, egg_poultry"
"23509","cow"
"235284","milk, cream"
"23539","sugarcane"
"235408","milk, egg_poultry"
"23543","cow"
"23554","legume"
"23626","cow"
"236419","milk, egg_poultry"
"23728","cheese"
"23763","legume"
"23767","drupe_aggregate, pseudocarp"
"23771","drupe_aggregate, legume"
"238630","milk, cream"
"2391","multifruit"
"2392","cow, poultry, pig"
"23920","berry"
"23925","drupe_aggregate"
"23949","cow, cheese"
"23976","mushroom, pseudocarp"
"239895","egg_poultry, shellfish"
"2400","cow, fish_freshwater, poultry, pig"
"24018","cheese"
"240309","fish_freshwater, egg_poultry, shellfish"
"240604","egg_poultry"
"240737","fish_freshwater, shellfish, poultry"
"24074","cheese"
"240763","cow, shellfish"
"241849","milk"
"24187","cheese"
"2420","vegetable, drupe_aggregate, pseudocarp"
"24217","fish_freshwater"
"24218","drupe_aggregate"
"2422","cow, fish_freshwater, shellfish, poultry, pig"
"242242","egg_poultry"
"24249","pepo"
"24257","grain/grass"
"24276","cow"
"24282","berry, herb/spice"
"24296","cow"
"243","cow"
"243880","cow, grain/grass"
"24389","cow"
"24413","cheese"
"24442","cheese"
"2447","cow, fish_freshwater, poultry, pig"
"2448","cow, fish_freshwater, poultry, pig"
"244859","milk, egg_poultry, cream"
"244964","milk, egg_poultry, shellfish"
"245163","milk, egg_poultry, cream"
"245424","milk"
"245481","egg_poultry"
"245558","milk, egg_poultry, cream"
