"feature","category"
"59729","beef, grain_fermented, chicken, brussel sprout"
"59832","beef, pig"
"59907","cardamom, oregano, lavender, dill flower"
"59943","beef"
"60024","walnut, pine nut, turmeric, grape_fermented, olive, bay leaf, legume, butter, Spenach, Tilapia, salmon, pig"
"60029","walnut, cheddar cheese"
"60051","beef, cheddar cheese"
"60069","tomato, anise, oregano, apricot, dill flower, dill"
"60086","pepper, oat, eggplant"
"60104","beef"
"60164","sugarcane"
"60194","rosemary, anise, cardamom, bay leaf, butter, ginger, cocoa seed, oregano, lavender, dill flower"
"60247","beef, shrimp, veal"
"60268","trout"
"60294","beef"
"60301","cheddar cheese"
"60313","beef, cheddar cheese"
"60323","veal"
"60325","veal"
"60339","walnut, grape_fermented, bean, peanut, lentil, anise, cardamom, bay leaf, spice, legume, Spenach, ginger, poppy seed"
"60366","rosemary, cocoa seed, oregano, mint"
"60381","veal"
"60411","beef"
"60428","fig, grape_fermented, lentil, cardamom, oregano"
"60433","trout"
"60449","beef, veal"
"60452","trout"
"60459","blueberry"
"60506","bean, cardamom, bay leaf, spice, ginger, lavender, mint, dill flower"
"60507","salmon"
"60513","beef, veal"
"60545","cheddar cheese"
"60616","beef, veal"
"60643","chard, betel nut"
"60699","bean"
"60777","beef, chicken"
"608","beef, langostino, cheddar cheese"
"60839","walnut, pine nut, turmeric, grape_fermented, lentil, olive, bay leaf, butter, Spenach, cloves"
"60842","cheddar cheese"
"6087","peanut, anise, bay leaf, cocoa seed, oregano, avocado, ground cherry"
"60880","fig, grape_fermented, lentil, anise, cardamom, bay leaf, oregano"
"609","beef, chicken, pig, veal"
"60908","pepper, ground cherry"
"60916","cardamom, bay leaf, legume"
"60920","milk_cow, cheddar cheese"
"60959","pig"
"60961","betel nut leaf, bean, peanut, cranberry, avocado, eggplant, lavender, ground cherry"
"60993","pig"
"61034","chicken"
"61099","beef"
"61149","beef"
"61181","beef, veal"
"61231","beef"
"6126","cheddar cheese"
"61365","veal"
"61367","mushroom, beef"
"61371","chicken"
"61373","beef"
"61374","rosemary, bean, lentil, cardamom, cocoa seed, oregano, chard, lavender, mint"
"61375","cheddar cheese"
"61381","strawberry"
"61396","walnut, peanut, lentil, anise, olive, bay leaf, legume, butter, Spenach, oregano, jicama"
"61405","beef"
"61420","fig"
"61428","beef, yogurt_cow"
"61437","tomato, anise, oregano"
"61445","blueberry, sesame seed, cranberry, avocado, eggplant, lavender, squash blossom, borage leaf"
"61521","beef"
"61556","rosemary, pepper, cocoa seed, oregano, mint"
"61569","watercress, veal"
"61601","beef"
"61609","sweet potato, beef, pig, veal"
"61626","beef"
"61651","langostino"
"61654","beef, pig"
"61694","fig, grain_fermented, langostino, ground cherry, cheddar cheese"
"61712","walnut, pea, bean, peanut, lentil, cocoa seed"
"61728","sweet potato"
"61750","sage, betel nut, mint"
"61751","corn"
"61758","bean"
"61847","rosemary, cocoa seed, oregano, mint"
"6191","beef, veal, cheddar cheese"
"61924","cheddar cheese"
"61964","cream, mushroom plant"
"61976","beef, bean"
"62034","walnut, turmeric, peanut, lentil, cardamom, legume, butter, Spenach, oregano"
"62051","beef, trout, salmon"
"62058","beef, chicken, pig"
"62064","beef, trout"
"62173","oat"
"62235","walnut, pine nut, turmeric, grape_fermented, lentil, anise, Tilapia, pig"
"62237","grape_fermented, peanut, lentil, anise, cardamom, bay leaf, legume, ginger"
"62239","chicken"
"62286","pine nut, grape_fermented, lentil, anise, legume, salmon, pig"
"62389","pear, raspberry, anise, oregano, eggplant, apricot"
"62418","grape_fermented, legume, Spenach, oregano, banana"
"62442","tomato, pine nut, anise, bay leaf, butter"
"62455","beef, veal"
"62493","blueberry, betel nut leaf, raspberry, cranberry, spinach, avocado, eggplant, lavender, ground cherry"
"62514","beef, veal"
"62533","beef, veal"
"62547","milk_cow, chive stem"
"62558","sweet potato"
"62569","melon"
"62578","beef, veal"
"62587","mushroom, brussel sprout"
"62589","sweet potato, mushroom, broccoli, walnut, peanut, spice, cocoa seed, banana"
"62626","fig"
"62628","cheddar cheese"
"62630","cheddar cheese"
"62631","cheddar cheese"
"62686","trout"
"62729","sesame seed"
"62761","milk_cow, cheddar cheese"
"62762","egg_chicken, yogurt_cow"
"62779","mushroom, broccoli, pea, bean, peanut, cocoa seed"
"62785","beef"
"62794","tomato, sweet potato, grape_fermented, ginger"
"62809","chard"
"62811","walnut, pine nut, peanut, lentil, anise, olive, cardamom, bay leaf, spice, Spenach, oregano"
"62826","beef, cocoa seed, cheddar cheese"
"62834","beef, chicken, langostino"
"62861","grape_fermented, cardamom, bay leaf, lavender"
"6289","pear, sage, raspberry, peanut, anise, bay leaf, sugarcane, oregano, avocado"
"62946","beef"
"62949","lentil, cardamom, cocoa seed"
"63013","anise, cardamom, legume, Spenach, ginger, oregano, avocado"
"63014","raspberry, cardamom, ginger, oregano"
"63015","onion, basil, chicken, marjoram"
"63074","mint, lemon balm"
"63201","watercress"
"63210","turmeric, grape_fermented, lentil, olive, cardamom, bay leaf, legume, oregano"
"63283","cheddar cheese"
"63308","cheddar cheese"
"63319","tomato, turmeric, anise, ginger, oregano"
"63335","cheddar cheese"
"63419","lentil, anise, olive, legume, butter, Spenach"
"63422","beef, milk_goat"
"63428","fig"
"63441","beef"
"63474","beef"
"63492","beef"
"63498","chicken"
"63512","cloves"
"63558","ground cherry, curry plant, tarragon"
"63598","beef"
"63638","beef, chicken, veal"
"63676","yogurt_cow, cheddar cheese"
"63696","cheddar cheese"
"63755","strawberry"
"63761","beef"
"63846","trout, mushroom plant, cloves"
"63850","beef"
"63923","bean"
"6396","sweet potato, peanut, bay leaf, oregano, avocado"
"63983","cheddar cheese"
"64118","melon"
"64124","cheddar cheese"
"64209","beef"
"64227","cherry, radish"
"64228","walnut, pine nut, grape_fermented, peanut, lentil, olive, cardamom, bay leaf, Spenach, ginger, salmon"
"6428","beef, cheddar cheese"
"64285","tomato, sage, grape_fermented, bay leaf, ginger, oregano, borage flower, dill flower, dill, tarragon"
"64297","beef"
"64328","beef"
"64359","walnut, fig, pine nut, turmeric, grape_fermented, Tilapia, salmon"
"64497","fig, pepper, veal"
"64580","beef"
"64671","sweet potato, beef, shrimp"
"64679","cheddar cheese"
"64704","walnut, pine nut, turmeric, grape_fermented, lentil, anise, olive, bay leaf, legume, Spenach, Tilapia, salmon"
"64750","walnut, pine nut, grape_fermented, lentil, anise, olive, bay leaf, legume, butter, Spenach, Tilapia, salmon, pig"
"64787","beef, trout, Tilapia, veal"
"64790","cloves"
"64796","hing powder"
"64798","walnut, pine nut, turmeric, grape_fermented, lentil, spice, Tilapia, salmon"
"64804","trout"
"64834","tomato, blueberry, peanut, bay leaf, cranberry, oregano, banana"
"64850","ground cherry"
"64859","beef, veal"
"64871","walnut, pine nut, turmeric, grape_fermented, Spenach, pig"
"64894","beef, veal"
"64895","beef, chicken, langostino, parsley"
"64907","trout, chicken"
"64947","beef, trout"
"64962","beef"
"64971","avocado, cloves"
"64990","beef, veal"
"64994","cheddar cheese"
"65034","avocado"
"65062","beef, veal"
"65063","yogurt_cow, cheddar cheese"
"65150","arugula"
"65163","beef, veal"
"65170","cheddar cheese"
"65184","cloves"
"65198","beef, veal, cloves"
"65257","corn"
"65313","beef"
"65339","cheddar cheese"
"65358","cheddar cheese"
"6536","peanut, lentil, spice, cocoa seed, betel nut, radish"
"65398","cheddar cheese"
"65610","beef"
"65669","betel nut leaf, onion, grape_fermented, lentil, olive, cardamom, bay leaf, spice, legume, cocoa seed"
"65680","sage, rosemary, lentil, cocoa seed, oregano, lavender, thyme, marjoram"
"65692","bean, peanut, lentil, cardamom, oregano"
"65712","beef"
"65719","salmon, pig"
"65724","trout"
"65738","beef, milk_cow"
"65744","blueberry, walnut, cilantro, anise, cranberry, oregano, apricot, borage flower, cannabis leaf, borage leaf, lemon balm, watercress"
"65761","walnut, grape_fermented"
"65809","beef, veal"
"65817","sage, rosemary, bean, lentil, oregano, lavender, marjoram"
"65932","arugula"
"65935","arugula, bean, wheat"
"65946","blueberry, walnut, cilantro, anise, oregano, borage flower, cannabis leaf, borage leaf, lemon balm, watercress, marjoram"
"65978","yogurt_cow, cheddar cheese"
"65979","beef, grain_fermented"
"66074","cheddar cheese"
"66086","tomato, mushroom"
"66096","cheddar cheese"
"66232","betel nut leaf, raspberry, pepper, bay leaf, cranberry, oregano, avocado, kale, mint, ground cherry, borage leaf"
"66241","sage, rosemary, bean, lentil, oregano, lavender, marjoram"
"66268","rosemary, bay leaf, cranberry, oregano, avocado, mint, ground cherry, borage flower, borage leaf, dill flower, dill, watercress"
"663","beef, veal"
"66367","beef"
"66395","sage, rosemary, walnut, anise, cardamom, oregano, lavender, mint, cannabis leaf, borage leaf, watercress, marjoram"
"66402","beef, trout, cloves"
"66407","cheddar cheese"
"66409","cheddar cheese"
"66460","beef, trout"
"66484","sage, rosemary, lentil, cardamom, oregano, lavender"
"66518","trout, onion"
"66568","beef, pepper, cheddar cheese"
"66571","sage, rosemary, lentil, cardamom, oregano, lavender, thyme, marjoram"
"66595","beef"
"66623","cheddar cheese"
"66705","oat"
"66730","arugula, sugarcane"
"66745","cheddar cheese"
"66747","cheddar cheese"
"66767","beef"
"66780","bean, peanut, lentil, bay leaf, oregano"
"66792","beef"
"66838","guava"
"66894","beef, Tilapia"
"66942","beef"
"66943","beef"
"66957","blueberry, walnut, grape_fermented, anise, cranberry, oregano, lemon balm"
"66984","beef"
"67029","beef"
"67056","beef"
"67065","betel nut leaf, raspberry, bay leaf, cranberry, avocado, eggplant, kohlrabi, kale, ground cherry, borage leaf"
"67096","pine nut, bean, peanut, lentil, anise, bay leaf, butter"
"67151","rice, potato"
"67170","garlic, oat"
"67226","oat, betel nut"
"67229","beef"
"67337","grape_fermented, bean, lentil"
"67375","beef"
"67385","beef"
"674","bean, cocoa seed, cranberry, oregano, banana, avocado, eggplant"
"67423","kale"
"67444","beef"
"67481","anise, olive, cardamom, bay leaf, legume, butter, Spenach"
"67497","beef"
"67529","beef"
"67533","cheddar cheese"
"67565","beef"
"67567","onion, grape_fermented, anise, cardamom, bay leaf, butter, Spenach, ginger, oregano"
"67575","beef"
"67589","cheddar cheese"
"67593","beef"
"67605","beef"
"67606","pig"
"67619","beef"
"67626","beef"
"67631","beef"
"67639","broccoli, walnut, grape_fermented, olive, bay leaf, Spenach, oregano, lavender, curry plant, cloves"
"67694","mushroom"
"67715","mushroom"
"67724","beef"
"67750","beef"
"67781","beef, garlic powder, sesame"
"67787","beef, pig"
"67829","beef, pig"
"67862","beef, strawberry, trout"
"67877","beef"
"67903","beef, shrimp"
"67908","chicken"
"67922","fig, bean"
"67951","beef, pig"
"67960","grape_fermented, anise, olive, cardamom, legume, ginger"
"67978","beef, pig"
"67980","blueberry, bean, lentil, ginger, oregano"
"68045","rice, cream, milk_goat, guava"
"68079","sage, betel nut leaf, rosemary, basil, anise, oregano, cloves"
"68133","beef, corn, milk_goat"
"68149","walnut, pine nut, turmeric, grape_fermented, anise, olive, legume, oregano, avocado"
"68156","grain_fermented"
"68165","raspberry, walnut, fig, grape_fermented, anise, bay leaf, legume, oregano, avocado"
"68171","walnut, lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach, ginger, oregano, marigold, borage leaf, lemon balm"
"68214","pear, walnut, grape_fermented, bay leaf, spice, legume, sugarcane, oregano, banana, persimmon, betel nut, sesame"
"68215","beef, trout, Tilapia, cannabis leaf, veal"
"68223","cheddar cheese"
"68240","cheddar cheese"
"68245","cheddar cheese"
"68247","cheddar cheese"
"68271","cheddar cheese"
"68280","pepper"
"68287","beef, veal"
"68374","apple, cloves"
"68404","beef"
"68415","carrot, mango, ginger, dill flower, parsley"
"68436","cheddar cheese"
"68437","pepper, hing powder, curry plant"
"68485","walnut, grape_fermented, lentil, anise, olive, bay leaf, butter, Spenach"
"68493","yogurt_cow, cheddar cheese"
"68524","onion"
"68642","trout, egg_chicken"
"68768","onion, potato"
"68772","beef, shrimp, chicken"
"68799","carrot, sage, mango, ginger, oregano, lavender"
"68800","beef"
"68874","beef, shrimp"
"68949","cheddar cheese"
"68952","cheddar cheese"
"68969","beef"
"68991","broccoli, raspberry, walnut, mango, bean, ginger, cocoa seed, oregano, avocado, borage flower"
"69075","beet, pea, cauliflower, pepper, grape_fermented, peanut, cardamom, cocoa seed"
"69085","trout"
"69088","broccoli, raspberry, bean, lentil, spice, ginger, cocoa seed, oregano, apricot, lavender, borage flower, borage leaf"
"69126","beef"
"69131","carrot, sage, cardamom, spice, ginger, grape, cranberry, oregano, lavender, dill flower, parsley"
"69132","lentil, anise, olive, bay leaf, legume"
"69148","beef, parsley"
"69163","apple, radish greens"
"69209","raspberry, bean, ginger, cocoa seed, oregano, avocado, apricot, lavender, borage flower"
"69328","beef"
"69336","beef"
"6935","sesame"
"69360","beef"
"69367","walnut, turmeric, grape_fermented, lentil, anise, olive, cardamom, bay leaf, legume, butter"
"69380","lentil, anise, cardamom, bay leaf, legume"
"69395","cherry"
"69411","pepper, olive, cardamom, Spenach, ginger"
"69427","grape_fermented, anise, bay leaf, legume, shrimp, langostino, cocoa seed, avocado"
"69444","walnut, grape_fermented, peanut, anise, olive, cardamom, bay leaf, spice, poppy seed"
"69472","yogurt_cow, cheddar cheese"
"69554","rosemary, fig"
"69561","cheddar cheese"
"69570","beef"
"69571","betel nut leaf, olive, bay leaf, butter, Spenach"
"69574","cheddar cheese"
"69576","langostino, veal"
"69582","cheddar cheese"
"696","beef, trout, eggplant"
"69607","blueberry, walnut, cilantro, anise, bay leaf, cranberry, oregano"
"69715","walnut, pine nut, turmeric, grape_fermented, lentil, anise, olive, bay leaf, legume, butter, Spenach, Tilapia, salmon"
"69733","garlic, garlic powder"
"69754","grape_fermented, shrimp, cocoa seed, avocado"
"69770","onion, bean, peanut, lentil, cardamom, bay leaf"
"69792","anise, bay leaf, cocoa seed, avocado"
"69825","lentil, cardamom, ginger"
"69919","rosemary, grape_fermented, bean, lentil, anise, olive, cardamom, legume, butter, cocoa seed, oregano, poppy seed"
"69926","yogurt_cow"
"69975","beef"
"70014","pear, peanut, lentil, anise, bay leaf, spice, legume, ginger, cranberry, oregano"
"70038","anise, olive, legume, Spenach, poppy seed"
"70128","blueberry, walnut, cilantro, anise, bay leaf, cranberry, oregano, borage flower, cannabis leaf, borage leaf, watercress, marjoram"
"70165","grape_fermented, lentil, anise, olive, cardamom, legume, cocoa seed, poppy seed"
"70222","cheddar cheese"
"70271","yogurt_cow, cheddar cheese"
"70285","turmeric, pepper, ginger, oregano, cannabis leaf"
"70404","beef"
"70437","cilantro"
"70448","carrot, sage, pepper, cardamom, spice, ginger, cranberry, oregano"
"70467","milk_cow, yogurt_cow, cheddar cheese"
"70492","cheddar cheese"
"705","cheddar cheese"
"70518","beef"
"70525","pepper, dill flower"
"70528","beef, grain_fermented"
"70630","beef, veal"
"70712","walnut, grape_fermented, bean, peanut, lentil, anise, olive, cardamom, bay leaf, cocoa seed"
"70716","beef, pig"
"70782","walnut, pine nut, turmeric, grape_fermented, lentil, anise, olive, cardamom, bay leaf, legume, butter, borage leaf"
"708","cocoa seed, oregano, banana, avocado"
"70817","mango, cilantro, pepper, grape_fermented, anise, cardamom, ginger, oregano, lavender, cloves"
"70835","apple, pea, grape_fermented, lentil, cardamom, bay leaf, spice, legume, butter, oregano"
"70836","walnut, pine nut, grape_fermented, cardamom, Tilapia"
"70899","cheddar cheese"
"70910","cheddar cheese"
"70991","pear, bay leaf, spice, banana, borage flower"
"71032","pea, peanut, lentil, anise, bay leaf, cocoa seed, oregano"
"71101","beef, trout, pig, langostino"
"71132","trout, brussel sprout"
"71170","betel nut leaf, rosemary, walnut, turmeric, pepper, grape_fermented, anise, cardamom, bay leaf, butter, oregano, lavender, dill"
"71182","beef"
"71187","beef, veal"
"71252","pine nut, turmeric, grape_fermented, bean, anise, olive, cardamom, bay leaf, legume, Spenach, oregano"
"71281","beef, veal"
"71300","sage, betel nut leaf, raspberry, onion, walnut, anise, olive, cardamom, oregano, poppy seed, sesame"
"71301","beef, pig, veal"
"71360","beef, veal"
"71362","betel nut leaf"
"71381","beef, pig"
"7139","lavender"
"71393","sage, pine nut, oregano, lavender, mint, dill flower, dill, parsley, lemon balm"
"71414","eggplant, veal"
"71415","beef"
"71433","pine nut, cardamom, spice, butter, Spenach, ginger, oregano, lavender"
"71499","beef, veal"
"71514","beef, ginger"
"71618","beef, chicken"
"71670","cheddar cheese"
"71682","milk_cow, yogurt_cow"
"71731","corn"
"71782","beef, pig, veal"
"71804","beef, veal"
"71806","beef, veal"
"71820","tomato"
"71861","beef, veal"
"71929","beef"
"71933","cheddar cheese"
"7194","mushroom, broccoli, onion, grain_fermented, peanut, wheat, hing powder, garlic powder, squash blossom, chive stem, chive blossom"
"71944","beef, chicken"
"7198","cheddar cheese"
"72050","sweet potato, betel nut, marigold"
"72071","beef"
"72079","beef"
"7214","tomato, broccoli, rice, peanut, lentil, cocoa seed, avocado"
"72173","pine nut, grape_fermented, lentil, anise, olive, cardamom, bay leaf, legume, oregano, cloves"
"72181","milk_cow, cream, milk_goat"
"72210","anise, olive, bay leaf, legume, butter, Spenach"
"72233","beef"
"72234","walnut, pine nut, turmeric, grape_fermented, bean, lentil, anise, olive, cardamom, bay leaf, butter"
"72271","wheat, marjoram"
"72276","betel nut leaf, walnut, turmeric, avocado"
"72293","cheddar cheese"
"72314","cheddar cheese"
"72358","cheddar cheese"
"72364","beef, grain_fermented"
"7237","tomato, broccoli, rice, peanut, lentil, avocado"
"72371","betel nut leaf, cardamom, cocoa seed, dill"
"72373","beef"
"72376","beef"
"72381","yogurt_cow, cream"
"72404","grain_fermented"
"72430","broccoli"
"72434","beef"
"72448","pepper, grape_fermented, anise, olive, cardamom, bay leaf, butter, cloves"
"72481","avocado, cloves"
"72491","mint"
"72497","sage, walnut, turmeric, bean, lentil, anise, bay leaf, oregano, mint, marjoram"
"72506","trout, guava"
"72542","Tilapia, langostino, veal"
"72553","beef, chia"
"72560","beef, watercress, veal"
"72568","trout, garlic powder"
"72593","tomato, pea, bean, peanut, lentil"
"72623","cheddar cheese"
"72733","beef, bean, pig"
"72738","trout, salmon"
"72793","walnut, pine nut, grape_fermented, lentil, Spenach, lavender, cloves"
"72825","beef"
"72922","milk_cow, yogurt_cow, cheddar cheese"
"72949","beef"
"73024","cheddar cheese"
"73025","carrot, sage, mango, ginger, oregano"
"73081","cheddar cheese"
"73091","beef, wheat"
"73140","beef, bean, ground cherry"
"73213","spice, chicken"
"73274","betel nut leaf, pepper, anise, cocoa seed, oregano"
"73347","sage, rosemary, fig, oat, anise, cranberry, oregano, avocado, guava, dill flower"
"73366","walnut, turmeric, anise, olive, legume, butter, Spenach"
"73388","cheddar cheese"
"73522","beef, veal"
"73532","beef"
"73546","milk_cow, yogurt_cow"
"73576","sage, turmeric, pepper, lentil, anise, cardamom, ginger, oregano, borage leaf, lemon balm"
"73609","blueberry, rosemary, apple, pepper, peanut, bay leaf, oregano, dill"
"73645","turmeric, grape_fermented, anise, cardamom, bay leaf, legume, butter, ginger, avocado"
"73680","sweet potato, mango, ground cherry"
"73714","beef, shrimp, chicken"
"73716","walnut, pine nut, turmeric, grape_fermented, lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach, salmon"
"73739","bay leaf, ginger, hing powder, oregano, avocado"
"73760","sage, walnut, fig, grape_fermented, bean, bay leaf, legume, oregano, lavender, sesame"
"73773","beef"
"73807","onion, turmeric, grape_fermented, lentil, anise, olive, cardamom, butter, ginger"
"73816","onion, turmeric, bean, peanut, lentil, cardamom, bay leaf, legume, Spenach, cocoa seed"
"73821","beef"
"73836","beef"
"73911","beef"
"73915","beef"
"73922","beef, avocado"
"73996","sage, betel nut leaf, onion, anise, cardamom, bay leaf, legume, cloves"
"74045","trout, chicken"
"74046","cranberry"
"74107","beef, chicken"
"74111","walnut, turmeric, grape_fermented, lentil, anise, bay leaf, legume, butter"
"7419","cheddar cheese"
"74198","lentil, anise, bay leaf, legume, Spenach"
"74233","beef"
"7428","tomato, mushroom, bean, peanut, ground cherry"
"74315","beef"
"74398","beef, cheddar cheese"
"7440","arugula, pine nut, pepper, persimmon, radish, radish greens"
"74410","cheddar cheese"
"74411","cheddar cheese"
"74412","lentil, anise, cardamom, ginger, oregano, lavender"
"74450","pine nut, bean, peanut, lentil, anise, cardamom, bay leaf, ginger, oregano"
"74481","cheddar cheese"
"74484","cheddar cheese"
"74496","carrot, walnut, pine nut, grape_fermented, anise, olive, cardamom, bay leaf, legume, butter, Spenach"
"74497","bean, peanut, lentil, olive, cardamom, bay leaf, legume, butter, ginger, oregano"
"74520","garlic, yogurt_cow, garlic powder"
"74536","walnut, grape_fermented, peanut, lentil, anise, olive, bay leaf, legume, butter, Spenach"
"74551","celery, cranberry, dill"
"74654","milk_cow, cheddar cheese"
"74674","beef"
"74685","beef, veal"
"74688","bean"
"74723","pea, bean, peanut, lentil, cardamom"
"74728","pine nut, turmeric, grape_fermented, lentil, anise, olive, bay leaf, butter, Spenach, ginger, Tilapia, salmon"
"74734","beef, veal"
"74759","pig, marigold"
"74778","apple, salmon"
"74788","beef"
"74820","beef, trout, sugarcane, lettuce, chard"
"74823","beef, trout, Tilapia"
"74893","bean, peanut, lentil, anise, cardamom, bay leaf, Spenach"
"75021","grain_fermented, basil"
"75046","beef, pig"
"75083","tomato, chicken, sesame seed, spinach"
"75117","beef, cheddar cheese"
"75129","beef, veal"
"75165","pepper, grape_fermented, anise, bay leaf, cocoa seed, cranberry, oregano, mint, watercress"
"75181","pepper, bean, cardamom, oregano, jicama"
"75185","avocado"
"75207","sweet potato, wheat"
"75219","beef, cheddar cheese"
"7523","tomato, grape_fermented, bean, ginger, oregano, persimmon, borage leaf"
"75284","beef"
"75298","cheddar cheese"
"75370","mint, squash blossom"
"75425","beef, shrimp, chicken, potato"
"75491","pepper, anise, cocoa seed, oregano, mint"
"75508","beef"
"75541","anise, cardamom, lavender, tarragon"
"75595","cheddar cheese"
"75596","cheddar cheese"
"75615","rice, walnut, fig, grape_fermented, lentil, cardamom, bay leaf, legume, butter, oregano, avocado"
"75627","trout"
"7569","cheddar cheese"
"75699","banana"
"75704","sweet potato, beef, pepper, veal"
"75710","cheddar cheese"
"75754","carrot, sage, rosemary, mango, bean, oregano, lavender, dill flower, parsley, tarragon"
"75773","pine nut, bean, peanut, lentil, bay leaf, oregano"
"75901","grape_fermented, basil, lentil, anise, olive, bay leaf, legume, butter, Spenach, ginger"
"75958","cheddar cheese"
"75964","cheddar cheese"
"75970","beef, pig, veal"
"76031","beef, langostino"
"76034","beef, veal"
"76044","grape_fermented, bean, basil, anise, olive, cardamom, ginger, cocoa seed, oregano"
"76059","beef, cheddar cheese"
"76071","beef, milk_cow, egg_chicken"
"76118","beef, salmon, chicken"
"76179","sage"
"76211","cheddar cheese"
"76265","beef, salmon"
"76296","blueberry, bay leaf"
"76298","sage, bean, lentil, cardamom, cocoa seed, oregano, chard, lavender, watercress, cloves"
"76308","beef"
"76344","basil, betel nut, brussel sprout"
"76389","pear, sage, rice, bay leaf, oregano, lavender, mint, borage flower, borage leaf, marjoram"
"76404","grain_fermented, langostino"
"76412","trout, milk_cow, Tilapia, salmon, chard, sesame"
"76520","grape_fermented, grain_fermented, lentil, cardamom"
"76583","rice, arugula, walnut, cilantro, bay leaf, oregano, radish greens, borage leaf, dill flower, dill, lemon balm, watercress, marjoram"
"76589","mint, cloves"
"76668","cheddar cheese"
"76699","pepper"
"76719","strawberry"
"76749","arugula"
"76829","turmeric, lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach"
"76836","trout, chicken, wheat"
"76848","bean, peanut, cranberry, betel nut"
"76850","walnut, mango, grape_fermented, anise, cardamom, oregano, poppy seed, ground cherry"
"76855","betel nut leaf, raspberry, pine nut, grape_fermented, anise, olive, hing powder, cocoa seed, avocado, jicama"
"76892","pine nut, turmeric, pepper, lentil, bay leaf, Spenach, oregano, cloves"
"76927","beef"
"76940","walnut, turmeric, grape_fermented, lentil, cardamom, bay leaf, butter"
"76965","beef"
"76990","bean, olive, cocoa seed, oregano"
"76999","beef"
"77052","trout, fig, egg_chicken, chicken, wheat"
"77075","sage, grape_fermented, bean, lentil, anise, cardamom, cocoa seed, oregano"
"77103","tomato, pepper, cardamom, ginger, oregano, guava, marjoram"
"77150","shrimp, langostino"
"77153","chicken, cheddar cheese"
"77155","basil, lentil, anise, olive, bay leaf, legume, butter, Spenach"
"77162","beef"
"77177","cheddar cheese"
"77179","walnut, fig, grape_fermented, peanut, anise, cardamom, bay leaf, ginger, oregano, avocado"
"77256","trout, chicken"
"77319","cheddar cheese"
"77417","cheddar cheese"
"7742","pear, beet, mushroom, blueberry, anise, hing powder, cocoa seed, persimmon"
"77426","beef, cheddar cheese"
"77431","beef"
"77454","beef, chicken"
"77531","walnut, turmeric, lentil, bay leaf, lavender, mint, lemon balm, marjoram"
"77538","betel nut leaf, peanut, olive, cocoa seed, oregano, avocado"
"77591","beef, cheddar cheese"
"77663","cilantro, grape_fermented, peanut, anise, cardamom, bay leaf, ginger, oregano, apricot, lavender, guava, borage leaf"
"77669","beef, pig"
"77688","grain_fermented, cheddar cheese"
"77699","veal"
"77709","trout, watercress"
"77713","bean, anise, olive, bay leaf, legume, cocoa seed, oregano, eggplant"
"77716","beef, salmon"
"77717","beef, pig"
"77751","beef, pig"
"77790","arugula"
"77806","beef, pig, veal"
"77890","bean"
"77909","beef, pig, veal"
"77910","veal"
"77926","beef, veal"
"77965","beef, pig, veal"
"7798","cheddar cheese"
"77992","betel nut leaf, arugula, bay leaf, Spenach, oregano, avocado"
"77994","squash blossom"
"7800","cheddar cheese"
"78040","beef"
"78081","beef"
"78090","walnut, pepper, grape_fermented, peanut, anise, cocoa seed, oregano, apricot, lavender, mint, parsley"
"78104","arugula, pepper"
"78110","milk_cow, cream"
"78117","lettuce"
"78139","walnut, turmeric, cardamom, ginger, lavender"
"78162","turmeric, mango, grape_fermented, bean, lentil, olive, bay leaf, Tilapia, pig, cocoa seed, poppy seed"
"78244","sage, oregano, lavender"
"78263","tomato, pepper, olive, cardamom, bay leaf, Spenach, oregano"
"78276","anise, oregano"
"78324","sweet potato, kale, fennel, veal, chia"
"78372","beef"
"78395","beef"
"78398","cocoa seed"
"7840","mushroom, blueberry, raspberry, spice, hing powder, cranberry, garlic powder"
"78428","beef"
"78493","beef"
"78494","tomato, egg_chicken"
"78566","tomato"
"7857","sumac"
"78577","beef"
"78610","milk_cow, yogurt_cow, cheddar cheese"
"78613","kohlrabi"
"78647","beef"
"78703","beef, cheddar cheese"
"78737","sweet potato, pepper, chard, lemon balm, potato leaf"
"78753","beef"
"78790","cheddar cheese"
"78837","walnut, pine nut, turmeric, grape_fermented, olive, cardamom, oregano"
"78848","walnut, grape_fermented, lentil, anise, cardamom, bay leaf, legume, Spenach, oregano"
"78856","beef, chicken"
"78867","yogurt_cow, cheddar cheese"
"78908","cheddar cheese"
"7894","fig, peanut, anise, cardamom, hing powder, cocoa seed, sugarcane, oregano, garlic powder, cloves"
"78948","cardamom, ginger, oregano, lavender, dill flower, dill"
"78971","mint"
"78982","trout, pepper"
"78988","cheddar cheese"
"78992","beef, shrimp, langostino, sesame seed"
"79014","walnut, grape_fermented, olive, legume, butter, Spenach"
"79019","beef"
"79029","chicken"
"79051","beef"
"79100","pepper, cardamom, ginger, oregano, lavender"
"79125","beef"
"79160","bean"
"79171","beef"
"79179","beef, rice"
"79210","trout, salmon"
"79262","beef, shrimp, cocoa seed"
"79278","beef, shrimp"
"79305","cardamom, ginger, oregano, lavender"
"79338","trout, salmon"
"79385","walnut, pine nut, peanut, cardamom, bay leaf, butter, Spenach"
"79431","oat, marigold"
"79444","wheat"
"79489","basil, poppy seed"
"795","beef, chicken, pig"
