#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
9195	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:142864	7353	-1	0	333.144	1	0.853651	337.67	0	155300.0	25158800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9195	-1	500_foods_SPECTRUMID2.mgf	1.74049				7	0	0.000579834	333.144	0	
13236	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:221226	17165	-1	0	420.258	1	0.853625	468.49	0	65400.0	31536600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13236	-1	500_foods_SPECTRUMID2.mgf	1.74279				5	0	0.000732422	420.258	0	
12615	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:133330	24329	-1	0	490.352	1	0.852039	453.23	0	59000.0	113510000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12615	-1	500_foods_SPECTRUMID2.mgf	1.92932				6	0	0.000946045	490.353	0	
4262	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:37582	2928	-1	0	295.128	1	0.851039	152.56	0	180790000.0	47876400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4262	-1	500_foods_SPECTRUMID2.mgf	1.44766				7	0	0.000427246	295.129	0	
251	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:13644	37580	-1	0	198.087	1	0.850973	28.13	0	118200.0	100228000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf251	-1	500_foods_SPECTRUMID2.mgf	52.0729				7	0	0.0103149	198.097	0	
7063	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:77649	49038	-1	0	232.154	1	0.850839	230.62	0	105100.0	207733000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7063	-1	500_foods_SPECTRUMID2.mgf	0.525816				5	0	0.00012207	232.154	0	
5619	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:58058	1363	-1	0	281.149	1	0.850732	187.25	0	63200.0	8431200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5619	-1	500_foods_SPECTRUMID2.mgf	1.73673				7	0	0.000488281	281.149	0	
4071	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:41740	1863	-1	0	286.176	1	0.8506	148.02	0	1110000.0	36472000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4071	-1	500_foods_SPECTRUMID2.mgf	0.106639				5	0	3.05176e-05	286.176	0	
8322	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:115694	19299	-1	0	439.197	1	0.849915	287.59	0	87300.0	64371600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8322	-1	500_foods_SPECTRUMID2.mgf	2.91837				10	0	0.00128174	439.196	0	
9818	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:158444	33144	-1	0	615.714	1	0.849797	373.78	0	85000.0	49380000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9818	-1	500_foods_SPECTRUMID2.mgf	0.198258				5	0	1229.41	615.713	0	
6626	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:65575	7879	-1	0	338.205	1	0.84964	214.71	0	492900.0	22874900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6626	-1	500_foods_SPECTRUMID2.mgf	1.35351				5	0	0.000457764	338.205	0	
7046	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:88252	8568	-1	0	344.255	1	0.849255	230.19	0	1341700.0	111013000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7046	-1	500_foods_SPECTRUMID2.mgf	1.95026				9	0	0.000671387	344.254	0	
8784	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:122895	17265	-1	0	421.259	1	0.84902	314.09	0	456900.0	47863800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8784	-1	500_foods_SPECTRUMID2.mgf	1.37643				12	0	420.253	421.259	0	
4061	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:37056	4408	-1	0	308.16	1	0.84889	147.71	0	373300.0	19504600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4061	-1	500_foods_SPECTRUMID2.mgf	1.18838				8	0	0.000366211	308.159	0	
16228	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246415	15002	-1	0	112.087	1	0.8473	541.78	0	15600.0	6243740.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf16228	-1	500_foods_SPECTRUMID2.mgf	1.36133				5	0	0.000152588	112.087	0	
9352	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:141890	23685	-1	0	483.635	1	0.847057	345.74	0	91600.0	224678000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9352	-1	500_foods_SPECTRUMID2.mgf	1.00961				6	0	965.256	483.634	0	
1356	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:14848	2932	-1	0	295.129	1	0.846876	57.85	0	2073300.0	45439200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1356	-1	500_foods_SPECTRUMID2.mgf	3.10213				7	0	0.000915527	295.128	0	
1907	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:13926	48550	-1	0	227.102	1	0.846649	72.31	0	732100.0	105527000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1907	-1	500_foods_SPECTRUMID2.mgf	1.41097				5	0	0.000320435	227.102	0	
13149	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:192905	9066	-1	0	348.274	1	0.8466	465.67	0	2480600.0	466147000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13149	-1	500_foods_SPECTRUMID2.mgf	0.701001				13	0	0.000244141	348.274	0	
19431	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:42810	3518	-1	0	300.202	1	0.845693	648.17	0	459100.0	3662180.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19431	-1	500_foods_SPECTRUMID2.mgf	2.23645				5	0	0.000671387	300.201	0	
9081	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:137016	24239	-1	0	489.315	1	0.844964	331.61	0	100300.0	273332000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9081	-1	500_foods_SPECTRUMID2.mgf	0.436576				7	0	488.307	489.314	0	
4109	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:45234	5416	-1	0	316.223	1	0.844365	149.31	0	281400.0	106681000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4109	-1	500_foods_SPECTRUMID2.mgf	0.0				7	0	0.0	316.223	0	
9919	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:154165	4802	-1	0	311.147	1	0.843877	375.26	0	45900.0	8057150.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9919	-1	500_foods_SPECTRUMID2.mgf	0.882729				5	0	0.000274658	311.146	0	
12916	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:190804	8473	-1	0	343.296	1	0.843521	464.13	0	1334600.0	443802000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12916	-1	500_foods_SPECTRUMID2.mgf	1.15565				8	0	0.000396729	343.295	0	
4618	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:21726	5633	-1	0	318.203	1	0.843296	161.13	0	471200.0	151857000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4618	-1	500_foods_SPECTRUMID2.mgf	0.191812				8	0	6.10352e-05	318.203	0	
16256	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:226388	7897	-1	0	338.341	1	0.842309	543.17	0	313500.0	40621200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf16256	-1	500_foods_SPECTRUMID2.mgf	1.35296				10	0	0.000457764	338.341	0	
8603	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:126120	19799	-1	0	443.272	1	0.841946	302.49	0	469900.0	112266000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8603	-1	500_foods_SPECTRUMID2.mgf	0.619615				13	0	442.265	443.272	0	
6770	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:73587	3753	-1	0	302.208	1	0.841386	219.62	0	3547000.0	397131000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6770	-1	500_foods_SPECTRUMID2.mgf	0.605892				6	0	0.000183105	302.208	0	
18843	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246415	15002	-1	0	112.087	1	0.840726	628.14	0	15600.0	6178180.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18843	-1	500_foods_SPECTRUMID2.mgf	1.29326				5	0	0.000144958	112.087	0	
6166	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:62886	11076	-1	0	366.202	1	0.840341	201.87	0	347700.0	85020000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6166	-1	500_foods_SPECTRUMID2.mgf	0.833353				9	0	0.000305176	366.203	0	
12919	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:191634	7016	-1	0	330.264	1	0.840223	464.41	0	3677700.0	12854900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12919	-1	500_foods_SPECTRUMID2.mgf	1.10884				11	0	0.000366211	330.263	0	
9234	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:141890	23685	-1	0	483.635	1	0.839695	339.84	0	91600.0	266133000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9234	-1	500_foods_SPECTRUMID2.mgf	1.26201				6	0	965.256	483.634	0	
7715	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:97414	11075	-1	0	366.202	1	0.839533	258.38	0	1213500.0	117656000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7715	-1	500_foods_SPECTRUMID2.mgf	1.08336				9	0	0.000396729	366.203	0	
6479	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:42323	5032	-1	0	313.155	1	0.83952	209.48	0	81000.0	132123000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6479	-1	500_foods_SPECTRUMID2.mgf	2.14395				5	0	0.000671387	313.154	0	
1935	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:19057	48800	-1	0	230.048	1	0.838275	73.53	0	107700.0	147582000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1935	-1	500_foods_SPECTRUMID2.mgf	0.397972				6	0	9.15527e-05	230.048	0	
10983	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:169840	48616	-1	0	227.164	1	0.837735	409.32	0	2451000.0	52815100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf10983	-1	500_foods_SPECTRUMID2.mgf	1.1419				5	0	0.000259399	227.164	0	
4049	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:94713	16869	-1	0	167.07	1	0.837662	147.31	0	584000.0	65322400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4049	-1	500_foods_SPECTRUMID2.mgf	67.3114				7	0	0.0112457	167.081	0	
15126	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:215654	25489	-1	0	504.322	1	0.836421	512.94	0	541500.0	28146400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15126	-1	500_foods_SPECTRUMID2.mgf	5.74865				10	0	0.00289917	504.319	0	
6787	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:69132	50284	-1	0	246.17	1	0.836162	217.84	0	470700.0	396049000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6787	-1	500_foods_SPECTRUMID2.mgf	0.743817				7	0	0.000183105	246.17	0	
5397	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:64798	29147	-1	0	186.113	1	0.835827	181.98	0	547900.0	33554800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5397	-1	500_foods_SPECTRUMID2.mgf	0.245961				6	0	4.57764e-05	186.112	0	
11039	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:188040	7159	-1	0	331.248	1	0.835638	411.07	0	63000.0	9246760.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11039	-1	500_foods_SPECTRUMID2.mgf	0.737033				7	0	0.000244141	331.248	0	
14058	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:205018	7404	-1	0	333.299	1	0.835557	488.57	0	499200.0	19878600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14058	-1	500_foods_SPECTRUMID2.mgf	1.28187				5	0	0.000427246	333.299	0	
8487	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:105531	25134	-1	0	500.286	1	0.8345	296.75	0	335200.0	27301300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8487	-1	500_foods_SPECTRUMID2.mgf	1.40301				10	0	0.000701904	500.285	0	
7158	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:90763	33858	-1	0	193.122	1	0.834445	235.29	0	366000.0	34374100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7158	-1	500_foods_SPECTRUMID2.mgf	1.50121				5	0	0.000289917	193.122	0	
6977	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:87396	27627	-1	0	532.218	1	0.833655	227.17	0	264600.0	19901400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6977	-1	500_foods_SPECTRUMID2.mgf	0.229362				9	0	0.00012207	532.217	0	
10332	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:165624	40791	-1	0	202.217	1	0.832928	387.59	0	26400.0	8801080.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf10332	-1	500_foods_SPECTRUMID2.mgf	1.20732				5	0	0.000244141	202.216	0	
5701	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:53297	51844	-1	0	263.103	1	0.83261	189.31	0	720200.0	85248300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5701	-1	500_foods_SPECTRUMID2.mgf	0.695947				9	0	0.000183105	263.102	0	
8530	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:119044	14873	-1	0	399.246	1	0.832493	297.95	0	129200.0	59070200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8530	-1	500_foods_SPECTRUMID2.mgf	1.75807				9	0	398.24	399.245	0	
611	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:4868	30902	-1	0	189.123	1	0.832011	37.92	0	19593000.0	42081600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf611	-1	500_foods_SPECTRUMID2.mgf	0.322727				7	0	6.10352e-05	189.123	0	
9648	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:147245	21796	-1	0	463.184	1	0.83105	367.48	0	150500.0	21014500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9648	-1	500_foods_SPECTRUMID2.mgf	0.856525				5	0	0.000396729	463.184	0	
13959	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:203107	17379	-1	0	422.29	1	0.830721	485.51	0	356300.0	50242400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13959	-1	500_foods_SPECTRUMID2.mgf	0.578134				6	0	0.000244141	422.29	0	
7423	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:69132	50284	-1	0	246.17	1	0.830697	247.88	0	470700.0	80808700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7423	-1	500_foods_SPECTRUMID2.mgf	0.743817				7	0	0.000183105	246.17	0	
9485	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:148690	28473	-1	0	542.336	1	0.830648	353.56	0	207700.0	200544000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9485	-1	500_foods_SPECTRUMID2.mgf	1.68812				7	0	1082.66	542.335	0	
1924	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:18062	5605	-1	0	318.166	1	0.830412	73.0	0	198800.0	123824000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1924	-1	500_foods_SPECTRUMID2.mgf	0.0959171				9	0	3.05176e-05	318.166	0	
9479	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:145690	26138	-1	0	512.986	1	0.830232	352.97	0	250600.0	329721000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9479	-1	500_foods_SPECTRUMID2.mgf	2.02266				9	0	1023.96	512.985	0	
11990	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:192548	11967	-1	0	373.274	1	0.830184	437.98	0	10143000.0	56825800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11990	-1	500_foods_SPECTRUMID2.mgf	1.47162				14	0	0.000549316	373.274	0	
12614	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:184292	25642	-1	0	506.279	1	0.829824	453.69	0	280700.0	85519000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12614	-1	500_foods_SPECTRUMID2.mgf	0.301391				10	0	0.000152588	506.279	0	
9231	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:144942	38016	-1	0	716.435	1	0.828773	339.4	0	285300.0	218021000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9231	-1	500_foods_SPECTRUMID2.mgf	0.511158				9	0	715.428	716.434	0	
9341	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:132053	49007	-1	0	232.097	0	0.828082	344.58	0	1305000.0	29099100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9341	-1	500_foods_SPECTRUMID2.mgf	6.44283				6	0	0.00149536	232.095	0	
9387	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:145690	26138	-1	0	512.986	1	0.827414	346.89	0	250600.0	324450000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9387	-1	500_foods_SPECTRUMID2.mgf	0.951842				9	0	1023.96	512.985	0	
11578	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:178866	19674	-1	0	442.316	1	0.826881	427.72	0	619300.0	48271200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11578	-1	500_foods_SPECTRUMID2.mgf	1.3799				15	0	0.000610352	442.316	0	
13817	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:201720	16051	-1	0	410.348	1	0.824544	481.97	0	224100.0	14770300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13817	-1	500_foods_SPECTRUMID2.mgf	0.81807				9	0	0.000335693	410.347	0	
2374	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:23719	43868	-1	0	206.118	1	0.82284	87.15	0	74300.0	11098200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2374	-1	500_foods_SPECTRUMID2.mgf	1.70268				5	0	0.000350952	206.117	0	
5880	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:58052	10432	-1	0	360.213	1	0.82271	193.72	0	100900.0	55641100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5880	-1	500_foods_SPECTRUMID2.mgf	0.677767				9	0	359.206	360.213	0	
2188	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:42160	8527	-1	0	344.181	1	0.822285	82.62	0	282400.0	37572400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2188	-1	500_foods_SPECTRUMID2.mgf	2.57135				8	0	0.00088501	344.182	0	
924	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:8121	49660	-1	0	239.102	1	0.821916	44.93	0	375900.0	169188000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf924	-1	500_foods_SPECTRUMID2.mgf	1.72306				7	0	0.000411987	239.102	0	
7346	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:82788	19513	-1	0	171.102	1	0.820609	242.88	0	95300.0	22590600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7346	-1	500_foods_SPECTRUMID2.mgf	1.07016				5	0	0.000183105	171.101	0	
4609	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:40957	2104	-1	0	288.192	1	0.820571	160.96	0	1383600.0	203318000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4609	-1	500_foods_SPECTRUMID2.mgf	1.80018				6	0	0.000518799	288.192	0	
5857	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:54501	42313	-1	0	204.123	1	0.819596	193.16	0	128200.0	47200600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5857	-1	500_foods_SPECTRUMID2.mgf	0.672776				5	0	0.000137329	204.123	0	
3503	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:41765	3425	-1	0	144.081	1	0.819052	130.45	0	346000.0	36404800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf3503	-1	500_foods_SPECTRUMID2.mgf	0.0				5	0	0.0	144.081	0	
6782	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:90106	47231	-1	0	211.132	1	0.818252	219.21	0	1893000.0	172483000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6782	-1	500_foods_SPECTRUMID2.mgf	0.144543				8	0	3.05176e-05	211.132	0	
929	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:61516	7025	-1	0	150.092	1	0.818146	44.69	0	104000.0	24948700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf929	-1	500_foods_SPECTRUMID2.mgf	1.21996				6	0	0.000183105	150.091	0	
2890	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:29818	18813	-1	0	170.081	1	0.817271	105.67	0	275300.0	28787600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2890	-1	500_foods_SPECTRUMID2.mgf	0.358859				6	0	6.10352e-05	170.081	0	
53	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:247127	28114	-1	0	184.985	1	0.815927	23.4	0	4576000.0	101095000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf53	-1	500_foods_SPECTRUMID2.mgf	0.164973				5	0	3.05176e-05	184.985	0	
11379	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:184292	25642	-1	0	506.279	1	0.815322	421.5	0	280700.0	28229600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11379	-1	500_foods_SPECTRUMID2.mgf	1.62751				10	0	0.000823975	506.278	0	
12527	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:184142	639	-1	0	274.201	1	0.814899	450.0	0	79500.0	12704300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12527	-1	500_foods_SPECTRUMID2.mgf	0.556482				9	0	0.000152588	274.201	0	
15545	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:228369	43923	-1	0	902.815	1	0.814809	525.32	0	601900.0	27569100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15545	-1	500_foods_SPECTRUMID2.mgf	1.08169				8	0	0.000976562	902.814	0	
18906	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:215108	43856	-1	0	900.8	1	0.814709	628.63	0	148600.0	25693300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18906	-1	500_foods_SPECTRUMID2.mgf	3.79437				7	0	0.00341797	900.797	0	
4820	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:45375	10314	-1	0	359.229	1	0.814276	165.86	0	694000.0	117605000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4820	-1	500_foods_SPECTRUMID2.mgf	0.169906				11	0	6.10352e-05	359.229	0	
15302	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:217443	21833	-1	0	463.378	1	0.814233	517.41	0	337900.0	22320500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15302	-1	500_foods_SPECTRUMID2.mgf	1.51476				11	0	0.000701904	463.377	0	
12621	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:186452	20785	-1	0	453.283	1	0.813601	452.74	0	692400.0	14341200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12621	-1	500_foods_SPECTRUMID2.mgf	0.201977				5	0	9.15527e-05	453.283	0	
11533	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:178006	17382	-1	0	422.311	1	0.813551	426.47	0	199100.0	105866000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11533	-1	500_foods_SPECTRUMID2.mgf	0.289053				12	0	0.00012207	422.311	0	
8043	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:110149	9822	-1	0	355.22	1	0.813431	272.38	0	626400.0	32550300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8043	-1	500_foods_SPECTRUMID2.mgf	0.429559				14	0	354.212	355.22	0	
2416	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:39379	3508	-1	0	300.191	1	0.811781	88.08	0	3720000.0	39532700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2416	-1	500_foods_SPECTRUMID2.mgf	1.42325				7	0	0.000427246	300.192	0	
8855	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:131302	32584	-1	0	606.369	1	0.811238	318.68	0	124800.0	364024000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8855	-1	500_foods_SPECTRUMID2.mgf	0.30197				6	0	605.362	606.369	0	
8966	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:131302	32584	-1	0	606.369	1	0.811153	325.19	0	124800.0	444473000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8966	-1	500_foods_SPECTRUMID2.mgf	0.100657				6	0	605.362	606.369	0	
13850	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:206991	17941	-1	0	427.357	1	0.810809	482.93	0	513700.0	57974400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13850	-1	500_foods_SPECTRUMID2.mgf	4.71306				8	0	0.00201416	427.355	0	
9606	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:155524	20483	-1	0	450.293	1	0.808419	364.67	0	191700.0	28731200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9606	-1	500_foods_SPECTRUMID2.mgf	6.03177				7	0	0.00271606	450.296	0	
5836	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:50612	11073	-1	0	366.202	1	0.808149	192.54	0	229500.0	12629800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5836	-1	500_foods_SPECTRUMID2.mgf	0.750018				5	0	0.000274658	366.202	0	
7765	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:132053	49007	-1	0	232.097	1	0.807626	260.3	0	1305000.0	13751400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7765	-1	500_foods_SPECTRUMID2.mgf	1.18338				5	0	0.000274658	232.097	0	
1587	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:15659	7233	-1	0	332.182	1	0.80683	64.21	0	445900.0	60736600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1587	-1	500_foods_SPECTRUMID2.mgf	1.01057				9	0	0.000335693	332.181	0	
